system_id,system_name,security_status,security_class,constellation_id,star_id,planet_count,moon_count,station_count,stations,has_stargates
30000264,V-NL3K,-0.7635342478752136,H6,20000037,40016657,12,69,0,,True
30000265,AZBR-2,-0.7090482115745544,H5,20000037,40016744,11,31,0,,True
30000301,1-GBBP,-0.7717415690422058,H6,20000043,40018922,8,16,0,,True
30000266,Z-8Q65,-0.7746850848197937,H6,20000037,40016798,7,52,0,,True
30000267,0J3L-V,-0.7907073497772217,H6,20000037,40016865,13,27,0,,True
30000871,WH-JCA,-0.7289173007011414,H5,20000127,40055516,8,77,0,,True
30000269,KX-2UI,-0.15827371180057526,H,20000038,40016972,10,22,0,,True
30000270,MO-FIF,-0.11322387307882309,H,20000038,40017009,9,7,0,,True
30000271,97-M96,-0.1888732761144638,H,20000038,40017029,8,41,0,,True
30000272,MA-XAP,-0.09721006453037262,H,20000038,40017092,8,47,0,,True
30000273,C-J7CR,-0.08548019826412201,H,20000038,40017160,10,34,0,,True
30000275,XSQ-TF,-0.155434250831604,H,20000039,40017277,12,88,0,,True
30000276,H-1EOH,-0.17127500474452972,H,20000039,40017406,8,5,0,,True
30000277,IR-DYY,-0.15933893620967865,H,20000039,40017425,6,19,0,,True
30000278,C-DHON,-0.1239549070596695,H,20000039,40017454,8,24,0,,True
30000279,F-D49D,-0.19093754887580872,H,20000039,40017494,11,42,0,,True
30000281,H-EY0P,-0.1560862958431244,H,20000040,40017599,7,7,0,,True
30000282,UNAG-6,-0.2235419601202011,H,20000040,40017618,10,65,0,,True
30000283,E-SCTX,-0.208451047539711,H,20000040,40017706,9,96,0,,True
30000287,7-PO3P,-0.25789085030555725,H1,20000040,40017977,9,63,0,,True
30000284,S6QX-N,-0.2176908701658249,H,20000040,40017826,7,66,0,,True
30000286,1VK-6B,-0.16913902759552002,H,20000040,40017966,4,5,0,,True
30000285,IT-YAU,-0.15945971012115479,H,20000040,40017914,10,31,0,,True
30000288,1W-0KS,-0.10255595296621323,H,20000040,40018062,7,55,0,,True
30000323,7G-H7D,-0.35780754685401917,H2,20000046,40020258,9,62,0,,True
30002479,QP0K-B,-0.03301919996738434,H,20000363,40157681,7,8,0,,True
30000290,0R-F2F,-0.3128408193588257,H1,20000041,40018189,8,9,0,,True
30000291,R-P7KL,-0.26398128271102905,H1,20000041,40018209,8,64,0,,True
30000292,2DWM-2,-0.20403890311717987,H,20000041,40018298,8,37,0,,True
30000299,5T-KM3,-0.16597440838813782,H,20000042,40018783,10,36,0,,True
30000293,XF-PWO,-0.31220847368240356,H1,20000041,40018357,8,40,0,,True
30000294,1N-FJ8,-0.22329489886760712,H,20000041,40018414,9,63,0,,True
30000296,ZLZ-1Z,-0.17107246816158295,H,20000042,40018593,8,77,0,,True
30000298,RVCZ-C,-0.1424955129623413,H,20000042,40018742,6,27,0,,True
30000297,6Y-WRK,-0.1556599736213684,H,20000042,40018697,12,24,0,,True
30000300,LS9B-9,-0.19892960786819458,H,20000042,40018836,9,67,0,,True
30000307,B-E3KQ,-0.25546994805336,H1,20000044,40019300,10,58,0,,True
30000302,C-FP70,-0.7587705850601196,H6,20000043,40018950,11,60,0,,True
30000303,T-ZWA1,-0.7516916394233704,H6,20000043,40019036,10,45,0,,True
30000304,ZA0L-U,-0.8051050901412964,H6,20000043,40019104,8,61,0,,True
30000899,QFF-O6,-0.5384330749511719,H3,20000131,40057396,10,69,0,,True
30000305,G96R-F,-0.8733299374580383,H7,20000043,40019182,9,32,0,,True
30000306,Y-ZXIO,-0.9004377722740173,H7,20000043,40019235,7,51,0,,True
30000308,Y5J-EU,-0.21875311434268951,H,20000044,40019382,8,9,0,,True
30000309,O-LR1H,-0.24716418981552124,H,20000044,40019404,10,31,0,,True
30000310,G5ED-Y,-0.26660633087158203,H1,20000044,40019453,8,47,0,,True
30000312,8-TFDX,-0.19076597690582275,H,20000044,40019609,5,16,0,,True
30000898,2CG-5V,-0.6127261519432068,H4,20000131,40057369,8,12,0,,True
30000311,BR-6XP,-0.2478877604007721,H,20000044,40019526,9,43,0,,True
30000313,UL-4ZW,-0.40813732147216797,H2,20000044,40019632,9,16,0,,True
30000314,A-QRQT,-0.1278022825717926,H,20000045,40019661,8,59,0,,True
30000320,R-RSZZ,-0.436438649892807,H2,20000046,40020085,10,64,0,,True
30000315,WMBZ-U,-0.08659899234771729,H,20000045,40019745,9,32,0,,True
30000316,PX5-LR,-0.17164425551891327,H,20000045,40019794,6,88,0,,True
30000317,A3-RQ3,-0.29628366231918335,H1,20000045,40019901,8,15,0,,True
30000318,9-GBPD,-0.15962332487106323,H,20000045,40019927,8,61,0,,True
30000319,LS-JEP,-0.2434772402048111,H,20000045,40020012,9,54,0,,True
30002470,L-TOFR,-0.7265550494194031,H5,20000362,40156999,8,45,0,,True
30002825,UDVW-O,-0.07906192541122437,K,20000414,40179228,6,53,0,,True
30000321,MGAM-4,-0.5753650665283203,H4,20000046,40020187,5,6,0,,True
30000322,VORM-W,-0.5585461854934692,H4,20000046,40020205,9,39,0,,True
30000324,Q3-BAY,-0.8099135160446167,H6,20000046,40020345,7,50,0,,True
30000325,JZV-F4,-0.8524244427680969,H7,20000046,40020418,5,42,0,,True
30000326,WF-1LM,-0.0019004978239536285,N/A,20000047,40020476,10,65,0,,False
30000327,D95-FQ,-0.00021249224664643407,N/A,20000047,40020567,7,27,0,,False
30000328,ZSPJ-K,-0.00027601176407188177,N/A,20000047,40020606,7,7,0,,False
30000329,U1F-86,-0.0005525830201804638,N/A,20000047,40020628,13,53,0,,False
30000330,T-P7A6,-0.0013515535974875093,N/A,20000047,40020720,8,88,0,,False
30000331,Y-T3JJ,-0.0008814634056761861,N/A,20000047,40020834,8,57,0,,False
30000332,F3R-IA,-0.0016309920465573668,N/A,20000047,40020924,10,45,0,,False
30000333,74-YTJ,-0.00405423529446125,N/A,20000047,40020987,8,6,0,,False
30000334,8-RS3U,-0.0004640348197426647,N/A,20000048,40021006,10,66,0,,False
30000335,OVFN-N,-0.0005943312426097691,N/A,20000048,40021091,8,52,0,,False
30000336,1Q-BBM,-0.0004888444673269987,N/A,20000048,40021162,11,10,0,,False
30000337,WXNC-N,-0.0005536703392863274,N/A,20000048,40021191,7,19,0,,False
30000338,G-EA07,-0.0010568746365606785,N/A,20000048,40021222,10,56,0,,False
30000339,X-L6BO,-0.0013174136402085423,N/A,20000048,40021293,7,36,0,,False
30000340,D-PHUA,-0.0009382757125422359,N/A,20000049,40021340,7,24,0,,False
30000341,3-HXHQ,-0.002486261073499918,N/A,20000049,40021375,7,58,0,,False
30000342,18A-NB,-0.0016391556710004807,N/A,20000049,40021458,8,2,0,,False
30000343,3-J5OQ,-0.0007147495052777231,N/A,20000049,40021471,9,86,0,,False
30000344,GYF-GD,-0.0020920324604958296,N/A,20000049,40021583,8,16,0,,False
30000345,W-6TS9,-0.0006130008841864765,N/A,20000049,40021612,6,14,0,,False
30000346,VIG-VR,-0.0017852687742561102,N/A,20000049,40021635,8,61,0,,False
30000347,KX-P5C,-0.0010976054472848773,N/A,20000050,40021710,8,44,0,,False
30000348,N-FJBK,-0.0012391152558848262,N/A,20000050,40021773,11,43,0,,False
30000349,2-4ZT5,-0.0014363247901201248,N/A,20000050,40021835,10,13,0,,False
30000350,NVN-6F,-0.001849140739068389,N/A,20000050,40021862,8,55,0,,False
30000351,09-8TH,-0.00201430544257164,N/A,20000050,40021932,8,61,0,,False
30000352,TI0-AX,-0.0017349494155496359,N/A,20000050,40022019,7,58,0,,False
30000353,7O-POM,-0.00010384961206000298,N/A,20000051,40022104,10,34,0,,False
30000354,L6Q-SX,-0.00015804657596163452,N/A,20000051,40022157,12,15,0,,False
30000355,BFJ-TB,-0.00025532126892358065,N/A,20000051,40022192,10,52,0,,False
30000356,ZZ7-L6,-0.00012528202205430716,N/A,20000051,40022270,7,33,0,,False
30000357,L-CHVW,-0.00010380429739598185,N/A,20000051,40022318,8,66,0,,False
30000358,X0LN-U,-0.0004962348029948771,N/A,20000051,40022399,9,43,0,,False
30000359,RQAE-M,-0.00033279595663771033,N/A,20000051,40022468,11,35,0,,False
30000360,7CO-SA,-0.0003648598794825375,N/A,20000052,40022523,10,18,0,,False
30000361,4G-E5A,-0.00078033865429461,N/A,20000052,40022559,8,56,0,,False
30000362,A-VWK9,-0.00022429645468946546,N/A,20000052,40022626,6,62,0,,False
30000363,JQHP-4,-0.00016489769041072577,N/A,20000052,40022712,9,69,0,,False
30000364,6Q5K-5,-0.0002529921184759587,N/A,20000052,40022801,13,23,0,,False
30000365,P-MVFP,-0.00017200048023369163,N/A,20000052,40022844,7,56,0,,False
30000366,J-Z1UW,-0.0009386587771587074,N/A,20000053,40022921,11,78,0,,False
30000367,W477-P,-0.0003318966191727668,N/A,20000053,40023025,7,19,0,,False
30000368,NQ1-BL,-0.0007704461459070444,N/A,20000053,40023056,10,55,0,,False
30000369,K7A-G8,-0.0006646601832471788,N/A,20000053,40023130,7,49,0,,False
30000370,HP-PMX,-0.0004596784710884094,N/A,20000053,40023190,6,8,0,,False
30000371,6BN-K9,-0.00040986426756717265,N/A,20000053,40023207,12,53,0,,False
30000372,WLE-PY,-0.0008182829478755593,N/A,20000053,40023291,12,53,0,,False
30000373,EH-HXW,-0.00034038160811178386,N/A,20000053,40023374,8,33,0,,False
30000374,OS-RR3,-0.0006353403441607952,N/A,20000053,40023425,8,44,0,,False
30000375,V4-GZL,-0.00024430721532553434,N/A,20000053,40023484,9,35,0,,False
30000376,4C-Z91,-0.0016207695007324219,N/A,20000054,40023536,9,50,0,,False
30000377,RU-97T,-1.0,N/A,20000054,40023605,6,2,0,,False
30000378,1S-1V7,-0.0008983219158835709,N/A,20000054,40023620,7,38,0,,False
30000379,PE1-R1,-0.0022107225377112627,N/A,20000054,40023680,11,46,0,,False
30000380,Polaris,-0.0006333671044558287,N/A,20000054,40023743,9,7,4,"60014839,60014842,60014845,60014848",False
30000381,JB-007,-0.0011705007636919618,N/A,20000054,40023766,7,55,0,,False
30000382,USJ2-M,-0.0001981191453523934,N/A,20000055,40023838,6,22,0,,False
30000383,7M-RAL,-0.0002657162840478122,N/A,20000055,40023872,8,15,0,,False
30000384,LPBU-U,-0.0001747424976201728,N/A,20000055,40023899,8,49,0,,False
30000385,RF-342,-0.0001567235594848171,N/A,20000055,40023964,7,44,0,,False
30000386,J2V-XY,-0.00029767435626126826,N/A,20000055,40024027,11,26,0,,False
30000387,Z-JBTR,-9.028170461533591e-05,N/A,20000055,40024071,10,32,0,,False
30000388,S-QNXH,-0.0001280696305911988,N/A,20000055,40024118,9,68,0,,False
30000389,S94-X8,-0.0002035868092207238,N/A,20000056,40024211,6,7,0,,False
30000390,J-YQEC,-0.0003308745799586177,N/A,20000056,40024225,11,62,0,,False
30000391,8MX-OR,-0.0004372732946649194,N/A,20000056,40024312,9,65,0,,False
30000392,97YC-C,-0.0004977615899406374,N/A,20000056,40024395,11,24,0,,False
30000393,V-AMD5,-0.0005061371484771371,N/A,20000056,40024440,9,33,0,,False
30000394,U-JC8X,-0.00021000126434955746,N/A,20000056,40024487,6,24,0,,False
30000395,1HH3-E,-7.085872493917122e-05,N/A,20000057,40024525,8,19,0,,False
30000396,DUIU-Q,-4.962684033671394e-05,N/A,20000057,40024562,11,45,0,,False
30000397,LQH0-H,-3.080647366004996e-05,N/A,20000057,40024635,8,31,0,,False
30000398,FRW3-2,-3.735018253792077e-05,N/A,20000057,40024683,10,54,0,,False
30000399,9MX-1C,-4.246153912390582e-05,N/A,20000057,40024770,8,30,0,,False
30000400,IED-4U,-5.459176827571355e-05,N/A,20000057,40024820,7,67,0,,False
30000401,N-9EOQ,-3.139919863315299e-05,N/A,20000057,40024909,10,34,0,,False
30000402,6F3-TK,-9.376677189720795e-05,N/A,20000058,40024956,7,56,0,,False
30000403,2E0P-2,-5.3153336921241134e-05,N/A,20000058,40025036,9,5,0,,False
30000404,U-ITH5,-4.556637577479705e-05,N/A,20000058,40025058,11,59,0,,False
30000405,N-4G5L,-7.744344475213438e-05,N/A,20000058,40025139,11,48,0,,False
30000406,RB-2EA,-4.2457319068489596e-05,N/A,20000058,40025213,9,64,0,,False
30000407,ZK5-42,-0.000125111939269118,N/A,20000058,40025305,7,27,0,,False
30000408,YRZ-E4,-1.2746733773383312e-05,N/A,20000059,40025348,9,28,0,,False
30000409,A3-PAT,-1.5141906260396354e-05,N/A,20000059,40025396,11,16,0,,False
30000410,H55-2R,-1.369631900161039e-05,N/A,20000059,40025428,11,33,0,,False
30000411,P6-DBM,-1.882580909295939e-05,N/A,20000059,40025479,9,44,0,,False
30000412,9XI-0X,-1.0674367331375834e-05,N/A,20000059,40025539,9,78,0,,False
30000413,Q8T-MC,-7.730876859568525e-06,N/A,20000059,40025655,7,13,0,,False
30000414,Z-YOJ9,-0.0015133705455809832,N/A,20000060,40025684,14,35,0,,False
30000415,4T4B-L,-0.0019535976462066174,N/A,20000060,40025744,5,10,0,,False
30000416,F-JB3H,-0.003766087582334876,N/A,20000060,40025764,10,26,0,,False
30000417,XBO7-F,-0.004240034613758326,N/A,20000060,40025804,11,45,0,,False
30000418,FI-449,-0.0042843869887292385,N/A,20000060,40025868,11,51,0,,False
30000419,UA7-U4,-0.0059208027087152,N/A,20000060,40025945,9,51,0,,False
30000420,VM-QFU,-4.641481609723996e-06,N/A,20000061,40026018,9,45,0,,True
30000421,PU-1Z8,-4.952086783305276e-06,N/A,20000061,40026081,7,7,0,,True
30000422,IEZW-V,-3.2122300126502523e-06,N/A,20000061,40026104,9,45,0,,True
30000423,B-DXO9,-1.822196622924821e-06,N/A,20000061,40026170,8,63,0,,True
30000424,1TS-WN,-9.83596805781417e-07,N/A,20000061,40026261,10,78,0,,True
30000425,16-31U,-9.7093902695633e-07,N/A,20000061,40026369,9,43,0,,True
30000426,H472-N,-1.3443460602502455e-06,N/A,20000061,40026430,9,57,0,,True
30000427,U8MM-3,-8.473246452922467e-06,N/A,20000062,40026512,12,53,0,,True
30000428,3C-26I,-8.514440196449868e-06,N/A,20000062,40026592,7,33,0,,True
30000429,9K-VDI,-5.348945705918595e-06,N/A,20000062,40026637,10,52,0,,True
30000430,L-SDU7,-1.6569270883337595e-05,N/A,20000062,40026715,8,62,0,,True
30000431,4-IPWK,-8.58214571053395e-06,N/A,20000062,40026789,6,58,0,,True
30000432,Q-KCK3,-1.6534224414499477e-05,N/A,20000062,40026877,5,37,0,,True
30000433,WU-FHQ,-0.26069116592407227,F1,20000063,40026924,10,41,0,,True
30000458,9N-0HF,-0.26237428188323975,F1,20000066,40028664,6,4,0,,True
30000434,V-4DBR,-0.32256484031677246,F1,20000063,40026983,8,17,0,,True
30000435,B-5UFY,-0.4014222323894501,F2,20000063,40027016,11,15,0,,True
30000436,SK42-F,-0.3158692419528961,F1,20000063,40027047,5,40,0,,True
30000438,PQRE-W,-0.6204133033752441,F4,20000063,40027201,7,68,0,,True
30000437,EU9-J3,-0.25101977586746216,F1,20000063,40027101,11,65,0,,True
30000439,OEG-K9,-0.7984868288040161,F6,20000063,40027287,13,54,0,,True
30000603,V7G-RL,-0.4412940442562103,I2,20000087,40037683,9,41,0,,True
30000440,0-W778,-0.21746589243412018,F,20000064,40027369,7,26,0,,True
30000441,DG-8VJ,-0.3525865375995636,F2,20000064,40027410,11,72,0,,True
30000442,5J4K-9,-0.2015724629163742,F,20000064,40027511,8,44,0,,True
30000443,MD-0AW,-0.19954323768615723,F,20000064,40027574,8,78,0,,True
30000455,4NDT-W,-0.3336065113544464,F1,20000066,40028414,12,36,0,,True
30000445,1KAW-T,-0.40247541666030884,F2,20000064,40027760,3,8,0,,True
30000444,H-FGJO,-0.20511284470558167,F,20000064,40027684,10,52,0,,True
30000466,LT-XI4,-0.2446022629737854,F,20000068,40029039,8,11,0,,True
30000492,O3-4MN,-0.2527214586734772,F1,20000071,40030702,8,62,0,,True
30000838,0-6VZ5,-0.49915680289268494,F3,20000123,40052959,12,97,0,,True
30000446,C5-SUU,-0.509026288986206,F3,20000065,40027775,10,47,0,,True
30000447,XSUD-1,-0.3370332717895508,F1,20000065,40027846,11,45,0,,True
30000448,3-LJW3,-0.615269124507904,F4,20000065,40027919,10,14,0,,True
30000450,P7MI-T,-0.4048852324485779,F2,20000065,40028090,8,29,0,,True
30000452,3-3EZB,-0.5075816512107849,F3,20000065,40028197,8,60,0,,True
30000472,OFVH-Y,-0.3003791868686676,F1,20000069,40029373,5,55,0,,True
30000581,5H-SM2,-0.7108604311943054,I5,20000084,40036361,9,88,0,,True
30000449,ZLO3-V,-0.5857486724853516,F4,20000065,40027951,13,90,0,,True
30000451,JFV-ID,-0.3557651937007904,F2,20000065,40028137,8,43,0,,True
30000453,52CW-6,-0.4585950970649719,F3,20000065,40028274,6,51,0,,True
30000485,TYB-69,-0.3368960916996002,F1,20000071,40030276,8,22,0,,True
30000454,9-OUGJ,-0.3606518507003784,F2,20000066,40028338,10,53,0,,True
30000459,U-OVFR,-0.3099517524242401,F1,20000066,40028680,12,56,0,,True
30000544,GM-50Y,-0.16676680743694305,I,20000078,40033989,8,55,0,,True
30000456,GR-X26,-0.3237183392047882,F1,20000066,40028479,7,45,0,,True
30000457,6OU9-U,-0.315986305475235,F1,20000066,40028538,8,77,0,,True
30000779,SHBF-V,-0.2924154996871948,F1,20000114,40049123,8,35,0,,True
30000461,D-0UI0,-0.3230920135974884,F1,20000067,40028824,8,48,0,,True
30000460,G3D-ZT,-0.33514589071273804,F1,20000067,40028770,10,35,0,,True
30000462,L8-WNE,-0.4376930892467499,F2,20000067,40028894,9,59,0,,True
30000464,GC-LTF,-0.2643469572067261,F1,20000067,40029004,6,7,0,,True
30000465,NB-ALM,-0.458769291639328,F3,20000067,40029023,6,7,0,,True
30000463,1-GBVE,-0.4374977648258209,F2,20000067,40028983,8,9,0,,True
30000502,E-1XVP,-0.21039080619812012,F,20000073,40031273,8,52,0,,True
30000467,L-QQ6P,-0.3518202304840088,F2,20000068,40029062,6,42,0,,True
30000468,5OJ-G2,-0.46913668513298035,F3,20000068,40029127,9,50,0,,True
30000469,9-02G0,-0.4749472737312317,F3,20000068,40029203,7,88,0,,True
30000470,XA5-TY,-0.5303782224655151,F3,20000068,40029309,8,25,0,,True
30000471,M-XUZZ,-0.4594491422176361,F3,20000068,40029349,9,8,0,,True
30000479,SLVP-D,-0.5720547437667847,F4,20000070,40029825,9,44,0,,True
30000473,2-X0PF,-0.3777087926864624,F2,20000069,40029445,7,59,0,,True
30000475,QLPX-J,-0.2788776159286499,F1,20000069,40029620,9,25,0,,True
30000474,1-PGSG,-0.4965527653694153,F3,20000069,40029525,11,64,0,,True
30000476,A-C5TC,-0.24147212505340576,F,20000069,40029662,7,20,0,,True
30000477,RZ-PIY,-0.2305845320224762,F,20000069,40029699,8,74,0,,True
30000478,FR46-E,-0.2691451609134674,F1,20000069,40029799,8,12,0,,True
30000500,F9O-U9,-0.16943329572677612,F,20000073,40031170,7,50,0,,True
30000508,SAI-T9,-0.3066237270832062,F1,20000074,40031707,10,71,0,,True
30000514,U0W-DR,-0.2442084550857544,F,20000075,40032208,7,5,0,,True
30000480,0-G8NO,-0.6865977644920349,F5,20000070,40029888,9,60,0,,True
30000481,QRFJ-Q,-0.5273303389549255,F3,20000070,40029964,6,8,0,,True
30000483,77S8-E,-0.8197735548019409,F6,20000070,40030085,8,60,0,,True
30000482,HZFJ-M,-0.7140626907348633,F5,20000070,40029981,9,67,0,,True
30000484,FMH-OV,-0.9011149406433105,F7,20000070,40030164,8,81,0,,True
30004878,46DP-O,-0.6610867977142334,F5,20000714,40308895,10,35,0,,True
30000498,KZ9T-C,-0.7716695070266724,F6,20000072,40031063,8,66,0,,True
30000486,EDQG-L,-0.21422016620635986,F,20000071,40030309,7,45,0,,True
30000487,7-P1JO,-0.24877063930034637,F,20000071,40030374,11,44,0,,True
30000489,J-L9MA,-0.23846259713172913,F,20000071,40030544,8,40,0,,True
30000488,T-0JWP,-0.23809613287448883,F,20000071,40030440,12,70,0,,True
30000490,DX-TAR,-0.23524795472621918,F,20000071,40030598,7,36,0,,True
30000491,A-7XFN,-0.23200075328350067,F,20000071,40030652,8,29,0,,True
30000493,U-MFTL,-0.309552937746048,F1,20000071,40030786,5,27,0,,True
30000509,IAS-I5,-0.3932012617588043,F2,20000074,40031800,6,31,0,,True
30000521,W6P-7U,-0.32279011607170105,F1,20000076,40032562,8,4,0,,True
30000494,8FN-GP,-0.511651873588562,F3,20000072,40030828,7,45,0,,True
30000844,5C-RPA,-0.49794238805770874,F3,20000123,40053505,8,21,0,,True
30000495,FIDY-8,-0.5152087807655334,F3,20000072,40030892,9,51,0,,True
30000496,X40H-9,-0.6225172281265259,F4,20000072,40030958,9,61,0,,True
30000497,F2W-C6,-0.7096158862113953,F5,20000072,40031044,5,10,0,,True
30000499,XW2H-V,-0.8655768036842346,F7,20000072,40031149,2,13,0,,True
30000501,S-51XG,-0.14264988899230957,F,20000073,40031233,7,25,0,,True
30000505,QIMO-2,-0.1545027494430542,F,20000073,40031473,7,84,0,,True
30000503,E-ACV6,-0.1558700054883957,F,20000073,40031338,11,68,0,,True
30000504,BOZ1-O,-0.15275074541568756,F,20000073,40031426,7,36,0,,True
30000506,Z-2Y2Y,-0.15247328579425812,F,20000073,40031572,10,42,0,,True
30000507,Q0J-RH,-0.13517241179943085,F,20000073,40031633,8,57,0,,True
30000510,K7S-FF,-0.3363892138004303,F1,20000074,40031840,6,64,0,,True
30000511,RT-9WL,-0.5008711218833923,F3,20000074,40031929,8,64,0,,True
30000512,O5Q7-U,-0.6021052598953247,F4,20000074,40032011,7,79,0,,True
30000513,62O-UE,-0.5637633800506592,F4,20000074,40032125,11,54,0,,True
30002181,M-ZJWJ,-0.47310584783554077,I3,20000321,40139002,7,8,0,,True
